fileName,movLength*4,aBiggerThanThree,aBiggerThanThreePercentage,aZero,aZeroPercentage,bNotZero,bNotZeroPercentage
movement_1_0_77.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_78.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_79.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_80.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_81.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_82.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_83.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_84.csv,2000,0,0.0,0,0.0,987,49.35
movement_1_0_85.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_86.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_87.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_88.csv,2000,0,0.0,0,0.0,1007,50.349999999999994
movement_1_0_89.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_90.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_91.csv,2000,0,0.0,54,2.7,0,0.0
movement_1_0_92.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_93.csv,2000,0,0.0,0,0.0,1495,74.75
movement_1_0_94.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_95.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_96.csv,2000,0,0.0,7,0.35000000000000003,1000,50.0
movement_1_0_97.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_98.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_0_99.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_0.csv,2000,0,0.0,110,5.5,0,0.0
movement_1_1_1.csv,2000,0,0.0,140,7.000000000000001,0,0.0
movement_1_1_2.csv,2000,0,0.0,57,2.85,0,0.0
movement_1_1_3.csv,2000,0,0.0,0,0.0,992,49.6
movement_1_1_4.csv,2000,0,0.0,461,23.05,0,0.0
movement_1_1_5.csv,2000,0,0.0,34,1.7000000000000002,0,0.0
movement_1_1_6.csv,2000,0,0.0,0,0.0,2000,100.0
movement_1_1_7.csv,2000,0,0.0,125,6.25,0,0.0
movement_1_1_8.csv,2000,0,0.0,61,3.05,1025,51.24999999999999
movement_1_1_9.csv,2000,0,0.0,63,3.15,946,47.3
movement_1_1_10.csv,2000,0,0.0,25,1.25,0,0.0
movement_1_1_11.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_12.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_13.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_14.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_15.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_16.csv,2000,0,0.0,132,6.6000000000000005,1015,50.74999999999999
movement_1_1_17.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_18.csv,2000,0,0.0,0,0.0,990,49.5
movement_1_1_19.csv,2000,0,0.0,28,1.4000000000000001,0,0.0
movement_1_1_20.csv,2000,0,0.0,0,0.0,1983,99.15
movement_1_1_21.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_22.csv,2000,0,0.0,93,4.65,1033,51.65
movement_1_1_23.csv,2000,0,0.0,0,0.0,963,48.15
movement_1_1_24.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_25.csv,2000,0,0.0,64,3.2,1010,50.5
movement_1_1_26.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_27.csv,2000,0,0.0,137,6.8500000000000005,0,0.0
movement_1_1_28.csv,2000,0,0.0,0,0.0,2000,100.0
movement_1_1_29.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_30.csv,2000,0,0.0,2,0.1,0,0.0
movement_1_1_31.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_32.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_33.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_34.csv,2000,0,0.0,0,0.0,2000,100.0
movement_1_1_35.csv,2000,0,0.0,41,2.0500000000000003,0,0.0
movement_1_1_36.csv,2000,0,0.0,28,1.4000000000000001,463,23.150000000000002
movement_1_1_37.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_38.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_39.csv,2000,0,0.0,122,6.1,1007,50.349999999999994
movement_1_1_40.csv,2000,0,0.0,56,2.8000000000000003,0,0.0
movement_1_1_41.csv,2000,0,0.0,33,1.6500000000000001,0,0.0
movement_1_1_42.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_43.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_44.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_45.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_46.csv,2000,0,0.0,58,2.9000000000000004,0,0.0
movement_1_1_47.csv,2000,0,0.0,0,0.0,2000,100.0
movement_1_1_48.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_49.csv,2000,0,0.0,44,2.1999999999999997,0,0.0
movement_1_1_50.csv,2000,0,0.0,139,6.950000000000001,0,0.0
movement_1_1_51.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_52.csv,2000,0,0.0,128,6.4,990,49.5
movement_1_1_53.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_54.csv,2000,0,0.0,22,1.0999999999999999,2000,100.0
movement_1_1_55.csv,2000,0,0.0,0,0.0,1515,75.75
movement_1_1_56.csv,2000,0,0.0,264,13.200000000000001,1004,50.2
movement_1_1_57.csv,2000,0,0.0,0,0.0,1499,74.95
movement_1_1_58.csv,2000,0,0.0,0,0.0,2000,100.0
movement_1_1_59.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_60.csv,2000,0,0.0,144,7.199999999999999,1049,52.449999999999996
movement_1_1_61.csv,2000,0,0.0,70,3.5000000000000004,0,0.0
movement_1_1_62.csv,2000,0,0.0,239,11.95,2000,100.0
movement_1_1_63.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_64.csv,2000,0,0.0,27,1.35,0,0.0
movement_1_1_65.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_66.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_67.csv,2000,0,0.0,7,0.35000000000000003,1493,74.65
movement_1_1_68.csv,2000,0,0.0,0,0.0,1014,50.7
movement_1_1_69.csv,2000,0,0.0,120,6.0,0,0.0
movement_1_1_70.csv,2000,0,0.0,0,0.0,997,49.85
movement_1_1_71.csv,2000,0,0.0,0,0.0,2000,100.0
movement_1_1_72.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_73.csv,2000,0,0.0,33,1.6500000000000001,0,0.0
movement_1_1_74.csv,2000,0,0.0,114,5.7,0,0.0
movement_1_1_75.csv,2000,0,0.0,57,2.85,0,0.0
movement_1_1_76.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_77.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_78.csv,2000,0,0.0,0,0.0,2000,100.0
movement_1_1_79.csv,2000,0,0.0,73,3.65,0,0.0
movement_1_1_80.csv,2000,0,0.0,136,6.800000000000001,0,0.0
movement_1_1_81.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_82.csv,2000,0,0.0,59,2.9499999999999997,0,0.0
movement_1_1_83.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_84.csv,2000,0,0.0,20,1.0,0,0.0
movement_1_1_85.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_86.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_87.csv,2000,4,0.2,0,0.0,4,0.2
movement_1_1_88.csv,2000,0,0.0,134,6.7,0,0.0
movement_1_1_89.csv,2000,0,0.0,0,0.0,2000,100.0
movement_1_1_90.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_91.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_92.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_93.csv,2000,0,0.0,218,10.9,979,48.949999999999996
movement_1_1_94.csv,2000,0,0.0,74,3.6999999999999997,0,0.0
movement_1_1_95.csv,2000,0,0.0,0,0.0,0,0.0
movement_1_1_96.csv,2000,0,0.0,0,0.0,999,49.95
movement_1_1_97.csv,2000,0,0.0,120,6.0,0,0.0
movement_1_1_98.csv,2000,0,0.0,35,1.7500000000000002,0,0.0
movement_1_1_99.csv,2000,0,0.0,8,0.4,986,49.3
movement_2_0_0.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_0_1.csv,2000,0,0.0,0,0.0,1989,99.45
movement_2_0_2.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_3.csv,2000,0,0.0,0,0.0,1762,88.1
movement_2_0_4.csv,2000,0,0.0,130,6.5,1041,52.05
movement_2_0_5.csv,2000,745,37.25,100,5.0,1993,99.65
movement_2_0_6.csv,2000,85,4.25,114,5.7,1988,99.4
movement_2_0_7.csv,2000,890,44.5,0,0.0,985,49.25
movement_2_0_8.csv,2000,0,0.0,0,0.0,1468,73.4
movement_2_0_9.csv,2000,748,37.4,166,8.3,1748,87.4
movement_2_0_10.csv,2000,60,3.0,0,0.0,1772,88.6
movement_2_0_11.csv,2000,0,0.0,0,0.0,1043,52.15
movement_2_0_12.csv,2000,1489,74.45,0,0.0,1027,51.349999999999994
movement_2_0_13.csv,2000,0,0.0,502,25.1,502,25.1
movement_2_0_14.csv,2000,494,24.7,146,7.3,1522,76.1
movement_2_0_15.csv,2000,0,0.0,183,9.15,0,0.0
movement_2_0_16.csv,2000,130,6.5,0,0.0,1749,87.45
movement_2_0_17.csv,2000,0,0.0,324,16.2,0,0.0
movement_2_0_18.csv,2000,0,0.0,25,1.25,0,0.0
movement_2_0_19.csv,2000,0,0.0,8,0.4,1509,75.44999999999999
movement_2_0_20.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_21.csv,2000,0,0.0,24,1.2,1714,85.7
movement_2_0_22.csv,2000,0,0.0,0,0.0,1350,67.5
movement_2_0_23.csv,2000,734,36.7,0,0.0,1504,75.2
movement_2_0_24.csv,2000,0,0.0,120,6.0,0,0.0
movement_2_0_25.csv,2000,89,4.45,355,17.75,1992,99.6
movement_2_0_26.csv,2000,0,0.0,61,3.05,1780,89.0
movement_2_0_27.csv,2000,1554,77.7,0,0.0,1146,57.3
movement_2_0_28.csv,2000,768,38.4,0,0.0,992,49.6
movement_2_0_29.csv,2000,0,0.0,135,6.75,1496,74.8
movement_2_0_30.csv,2000,1517,75.85,0,0.0,1480,74.0
movement_2_0_31.csv,2000,0,0.0,0,0.0,990,49.5
movement_2_0_32.csv,2000,789,39.45,0,0.0,0,0.0
movement_2_0_33.csv,2000,0,0.0,0,0.0,1831,91.55
movement_2_0_34.csv,2000,0,0.0,83,4.15,0,0.0
movement_2_0_35.csv,2000,1716,85.8,0,0.0,0,0.0
movement_2_0_36.csv,2000,1410,70.5,0,0.0,0,0.0
movement_2_0_37.csv,2000,747,37.35,392,19.6,1483,74.15
movement_2_0_38.csv,2000,1496,74.8,1,0.05,1825,91.25
movement_2_0_39.csv,2000,0,0.0,0,0.0,1992,99.6
movement_2_0_40.csv,2000,1497,74.85000000000001,0,0.0,980,49.0
movement_2_0_41.csv,2000,0,0.0,0,0.0,1812,90.60000000000001
movement_2_0_42.csv,2000,0,0.0,1344,67.2,1916,95.8
movement_2_0_43.csv,2000,500,25.0,0,0.0,0,0.0
movement_2_0_44.csv,2000,0,0.0,0,0.0,1010,50.5
movement_2_0_45.csv,2000,0,0.0,0,0.0,1023,51.15
movement_2_0_46.csv,2000,0,0.0,0,0.0,804,40.2
movement_2_0_47.csv,2000,0,0.0,366,18.3,1997,99.85000000000001
movement_2_0_48.csv,2000,0,0.0,249,12.45,0,0.0
movement_2_0_49.csv,2000,998,49.9,0,0.0,0,0.0
movement_2_0_50.csv,2000,303,15.15,0,0.0,984,49.2
movement_2_0_51.csv,2000,747,37.35,0,0.0,991,49.55
movement_2_0_52.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_0_53.csv,2000,1021,51.05,0,0.0,1045,52.25
movement_2_0_54.csv,2000,499,24.95,0,0.0,2000,100.0
movement_2_0_55.csv,2000,0,0.0,124,6.2,1501,75.05
movement_2_0_56.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_57.csv,2000,1492,74.6,0,0.0,981,49.05
movement_2_0_58.csv,2000,442,22.1,131,6.550000000000001,2000,100.0
movement_2_0_59.csv,2000,723,36.15,27,1.35,970,48.5
movement_2_0_60.csv,2000,1491,74.55000000000001,0,0.0,981,49.05
movement_2_0_61.csv,2000,0,0.0,0,0.0,971,48.55
movement_2_0_62.csv,2000,0,0.0,360,18.0,1430,71.5
movement_2_0_63.csv,2000,1494,74.7,0,0.0,1054,52.7
movement_2_0_64.csv,2000,1491,74.55000000000001,0,0.0,983,49.15
movement_2_0_65.csv,2000,0,0.0,0,0.0,959,47.949999999999996
movement_2_0_66.csv,2000,0,0.0,250,12.5,0,0.0
movement_2_0_67.csv,2000,760,38.0,49,2.45,972,48.6
movement_2_0_68.csv,2000,0,0.0,307,15.35,998,49.9
movement_2_0_69.csv,2000,888,44.4,0,0.0,0,0.0
movement_2_0_70.csv,2000,0,0.0,1,0.05,1040,52.0
movement_2_0_71.csv,2000,1494,74.7,0,0.0,1885,94.25
movement_2_0_72.csv,2000,1019,50.949999999999996,0,0.0,0,0.0
movement_2_0_73.csv,2000,990,49.5,71,3.55,1720,86.0
movement_2_0_74.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_75.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_76.csv,2000,1497,74.85000000000001,0,0.0,1673,83.65
movement_2_0_77.csv,2000,1042,52.1,0,0.0,1773,88.64999999999999
movement_2_0_78.csv,2000,701,35.05,0,0.0,1662,83.1
movement_2_0_79.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_80.csv,2000,760,38.0,200,10.0,515,25.75
movement_2_0_81.csv,2000,0,0.0,2,0.1,2000,100.0
movement_2_0_82.csv,2000,1023,51.15,0,0.0,1765,88.25
movement_2_0_83.csv,2000,1497,74.85000000000001,0,0.0,1031,51.55
movement_2_0_84.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_85.csv,2000,1992,99.6,1,0.05,1997,99.85000000000001
movement_2_0_86.csv,2000,1495,74.75,0,0.0,1007,50.349999999999994
movement_2_0_87.csv,2000,48,2.4,0,0.0,2000,100.0
movement_2_0_88.csv,2000,0,0.0,0,0.0,1007,50.349999999999994
movement_2_0_89.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_90.csv,2000,0,0.0,224,11.200000000000001,0,0.0
movement_2_0_91.csv,2000,1456,72.8,20,1.0,1997,99.85000000000001
movement_2_0_92.csv,2000,124,6.2,8,0.4,1995,99.75
movement_2_0_93.csv,2000,499,24.95,1,0.05,1741,87.05000000000001
movement_2_0_94.csv,2000,667,33.35,0,0.0,985,49.25
movement_2_0_95.csv,2000,773,38.65,0,0.0,0,0.0
movement_2_0_96.csv,2000,1517,75.85,4,0.2,997,49.85
movement_2_0_97.csv,2000,1495,74.75,0,0.0,1031,51.55
movement_2_0_98.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_0_99.csv,2000,0,0.0,0,0.0,1772,88.6
movement_2_1_0.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_1.csv,2000,0,0.0,24,1.2,0,0.0
movement_2_1_2.csv,2000,0,0.0,41,2.0500000000000003,0,0.0
movement_2_1_3.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_4.csv,2000,0,0.0,0,0.0,1028,51.4
movement_2_1_5.csv,2000,0,0.0,105,5.25,1028,51.4
movement_2_1_6.csv,2000,995,49.75,32,1.6,0,0.0
movement_2_1_7.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_8.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_9.csv,2000,0,0.0,0,0.0,1549,77.45
movement_2_1_10.csv,2000,0,0.0,61,3.05,0,0.0
movement_2_1_11.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_12.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_13.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_14.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_15.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_16.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_17.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_18.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_19.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_20.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_21.csv,2000,0,0.0,0,0.0,516,25.8
movement_2_1_22.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_23.csv,2000,0,0.0,77,3.85,0,0.0
movement_2_1_24.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_25.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_1_26.csv,2000,0,0.0,82,4.1000000000000005,1008,50.4
movement_2_1_27.csv,2000,0,0.0,0,0.0,1501,75.05
movement_2_1_28.csv,2000,2000,100.0,0,0.0,2000,100.0
movement_2_1_29.csv,2000,0,0.0,62,3.1,0,0.0
movement_2_1_30.csv,2000,0,0.0,34,1.7000000000000002,0,0.0
movement_2_1_31.csv,2000,0,0.0,65,3.25,0,0.0
movement_2_1_32.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_33.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_34.csv,2000,0,0.0,61,3.05,0,0.0
movement_2_1_35.csv,2000,0,0.0,0,0.0,1000,50.0
