fileName,movLength*4,aBiggerThanThree,aBiggerThanThreePercentage,aZero,aZeroPercentage,bNotZero,bNotZeroPercentage
movement_2_1_36.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_37.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_38.csv,2000,0,0.0,73,3.65,0,0.0
movement_2_1_39.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_40.csv,2000,0,0.0,112,5.6000000000000005,1767,88.35
movement_2_1_41.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_1_42.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_43.csv,2000,0,0.0,122,6.1,0,0.0
movement_2_1_44.csv,2000,0,0.0,0,0.0,1001,50.05
movement_2_1_45.csv,2000,0,0.0,9,0.44999999999999996,0,0.0
movement_2_1_46.csv,2000,0,0.0,0,0.0,1916,95.8
movement_2_1_47.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_48.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_49.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_50.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_51.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_52.csv,2000,0,0.0,0,0.0,1938,96.89999999999999
movement_2_1_53.csv,2000,0,0.0,27,1.35,0,0.0
movement_2_1_54.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_55.csv,2000,0,0.0,0,0.0,957,47.85
movement_2_1_56.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_57.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_58.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_59.csv,2000,0,0.0,2,0.1,994,49.7
movement_2_1_60.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_1_61.csv,2000,0,0.0,63,3.15,0,0.0
movement_2_1_62.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_63.csv,2000,0,0.0,0,0.0,956,47.8
movement_2_1_64.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_65.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_66.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_67.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_68.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_69.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_1_70.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_71.csv,2000,0,0.0,123,6.15,0,0.0
movement_2_1_72.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_1_73.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_74.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_1_75.csv,2000,0,0.0,413,20.65,503,25.15
movement_2_1_76.csv,2000,0,0.0,0,0.0,1037,51.849999999999994
movement_2_1_77.csv,2000,0,0.0,58,2.9000000000000004,1020,51.0
movement_2_1_78.csv,2000,0,0.0,0,0.0,1004,50.2
movement_2_1_79.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_80.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_81.csv,2000,0,0.0,86,4.3,1005,50.24999999999999
movement_2_1_82.csv,2000,0,0.0,0,0.0,1486,74.3
movement_2_1_83.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_84.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_85.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_86.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_87.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_88.csv,2000,0,0.0,29,1.4500000000000002,0,0.0
movement_2_1_89.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_90.csv,2000,0,0.0,31,1.55,0,0.0
movement_2_1_91.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_1_92.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_93.csv,2000,0,0.0,0,0.0,2000,100.0
movement_2_1_94.csv,2000,1017,50.849999999999994,0,0.0,0,0.0
movement_2_1_95.csv,2000,0,0.0,0,0.0,1010,50.5
movement_2_1_96.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_97.csv,2000,0,0.0,0,0.0,0,0.0
movement_2_1_98.csv,2000,0,0.0,0,0.0,1499,74.95
movement_2_1_99.csv,2000,0,0.0,1,0.05,0,0.0
movement_3_0_0.csv,2000,0,0.0,0,0.0,2000,100.0
movement_3_0_1.csv,2000,0,0.0,0,0.0,1037,51.849999999999994
movement_3_0_2.csv,2000,0,0.0,68,3.4000000000000004,944,47.199999999999996
movement_3_0_3.csv,2000,0,0.0,0,0.0,1479,73.95
movement_3_0_4.csv,2000,0,0.0,0,0.0,989,49.45
movement_3_0_5.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_6.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_7.csv,2000,0,0.0,0,0.0,990,49.5
movement_3_0_8.csv,2000,0,0.0,0,0.0,1464,73.2
movement_3_0_9.csv,2000,0,0.0,0,0.0,1049,52.449999999999996
movement_3_0_10.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_11.csv,2000,0,0.0,132,6.6000000000000005,330,16.5
movement_3_0_12.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_13.csv,2000,0,0.0,0,0.0,2000,100.0
movement_3_0_14.csv,2000,0,0.0,0,0.0,1492,74.6
movement_3_0_15.csv,2000,0,0.0,0,0.0,987,49.35
movement_3_0_16.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_17.csv,2000,0,0.0,0,0.0,1494,74.7
movement_3_0_18.csv,2000,0,0.0,4,0.2,1637,81.85
movement_3_0_19.csv,2000,0,0.0,0,0.0,1528,76.4
movement_3_0_20.csv,2000,0,0.0,0,0.0,1492,74.6
movement_3_0_21.csv,2000,0,0.0,0,0.0,999,49.95
movement_3_0_22.csv,2000,0,0.0,0,0.0,1016,50.8
movement_3_0_23.csv,2000,0,0.0,0,0.0,1489,74.45
movement_3_0_24.csv,2000,0,0.0,0,0.0,1535,76.75
movement_3_0_25.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_26.csv,2000,0,0.0,0,0.0,1608,80.4
movement_3_0_27.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_28.csv,2000,0,0.0,0,0.0,2000,100.0
movement_3_0_29.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_30.csv,2000,0,0.0,0,0.0,995,49.75
movement_3_0_31.csv,2000,0,0.0,139,6.950000000000001,0,0.0
movement_3_0_32.csv,2000,0,0.0,0,0.0,1497,74.85000000000001
movement_3_0_33.csv,2000,0,0.0,0,0.0,995,49.75
movement_3_0_34.csv,2000,0,0.0,0,0.0,1022,51.1
movement_3_0_35.csv,2000,0,0.0,0,0.0,981,49.05
movement_3_0_36.csv,2000,0,0.0,0,0.0,1484,74.2
movement_3_0_37.csv,2000,0,0.0,0,0.0,1465,73.25
movement_3_0_38.csv,2000,0,0.0,0,0.0,1017,50.849999999999994
movement_3_0_39.csv,2000,0,0.0,0,0.0,1001,50.05
movement_3_0_40.csv,2000,0,0.0,0,0.0,2000,100.0
movement_3_0_41.csv,2000,0,0.0,0,0.0,1521,76.05
movement_3_0_42.csv,2000,0,0.0,6,0.3,0,0.0
movement_3_0_43.csv,2000,0,0.0,0,0.0,1063,53.15
movement_3_0_44.csv,2000,0,0.0,0,0.0,1022,51.1
movement_3_0_45.csv,2000,0,0.0,0,0.0,1755,87.75
movement_3_0_46.csv,2000,0,0.0,0,0.0,1034,51.7
movement_3_0_47.csv,2000,0,0.0,0,0.0,1480,74.0
movement_3_0_48.csv,2000,0,0.0,256,12.8,1452,72.6
movement_3_0_49.csv,2000,0,0.0,0,0.0,1500,75.0
movement_3_0_50.csv,2000,0,0.0,0,0.0,1505,75.25
movement_3_0_51.csv,2000,0,0.0,0,0.0,1998,99.9
movement_3_0_52.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_53.csv,2000,0,0.0,0,0.0,1513,75.64999999999999
movement_3_0_54.csv,2000,0,0.0,0,0.0,997,49.85
movement_3_0_55.csv,2000,0,0.0,40,2.0,971,48.55
movement_3_0_56.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_57.csv,2000,0,0.0,81,4.05,0,0.0
movement_3_0_58.csv,2000,0,0.0,0,0.0,1519,75.94999999999999
movement_3_0_59.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_60.csv,2000,0,0.0,0,0.0,1588,79.4
movement_3_0_61.csv,2000,0,0.0,0,0.0,1473,73.65
movement_3_0_62.csv,2000,0,0.0,0,0.0,1400,70.0
movement_3_0_63.csv,2000,0,0.0,0,0.0,1500,75.0
movement_3_0_64.csv,2000,0,0.0,0,0.0,2000,100.0
movement_3_0_65.csv,2000,0,0.0,0,0.0,1491,74.55000000000001
movement_3_0_66.csv,2000,0,0.0,0,0.0,1015,50.74999999999999
movement_3_0_67.csv,2000,0,0.0,248,12.4,1031,51.55
movement_3_0_68.csv,2000,0,0.0,0,0.0,962,48.1
movement_3_0_69.csv,2000,0,0.0,584,29.2,987,49.35
movement_3_0_70.csv,2000,0,0.0,0,0.0,1483,74.15
movement_3_0_71.csv,2000,0,0.0,0,0.0,1039,51.949999999999996
movement_3_0_72.csv,2000,0,0.0,0,0.0,1526,76.3
movement_3_0_73.csv,2000,0,0.0,0,0.0,1024,51.2
movement_3_0_74.csv,2000,0,0.0,0,0.0,1757,87.85
movement_3_0_75.csv,2000,0,0.0,0,0.0,1498,74.9
movement_3_0_76.csv,2000,0,0.0,0,0.0,969,48.449999999999996
movement_3_0_77.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_78.csv,2000,0,0.0,0,0.0,1481,74.05000000000001
movement_3_0_79.csv,2000,0,0.0,0,0.0,1030,51.5
movement_3_0_80.csv,2000,0,0.0,0,0.0,1485,74.25
movement_3_0_81.csv,2000,0,0.0,0,0.0,1740,87.0
movement_3_0_82.csv,2000,0,0.0,0,0.0,1031,51.55
movement_3_0_83.csv,2000,0,0.0,0,0.0,1610,80.5
movement_3_0_84.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_85.csv,2000,0,0.0,0,0.0,999,49.95
movement_3_0_86.csv,2000,0,0.0,0,0.0,1492,74.6
movement_3_0_87.csv,2000,0,0.0,300,15.0,1519,75.94999999999999
movement_3_0_88.csv,2000,0,0.0,68,3.4000000000000004,0,0.0
movement_3_0_89.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_90.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_91.csv,2000,0,0.0,0,0.0,992,49.6
movement_3_0_92.csv,2000,0,0.0,0,0.0,1465,73.25
movement_3_0_93.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_94.csv,2000,0,0.0,0,0.0,1027,51.349999999999994
movement_3_0_95.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_96.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_97.csv,2000,0,0.0,0,0.0,1470,73.5
movement_3_0_98.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_0_99.csv,2000,0,0.0,0,0.0,1033,51.65
movement_3_1_0.csv,2000,0,0.0,247,12.35,0,0.0
movement_3_1_1.csv,2000,0,0.0,256,12.8,0,0.0
movement_3_1_2.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_3.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_4.csv,2000,0,0.0,249,12.45,2000,100.0
movement_3_1_5.csv,2000,0,0.0,241,12.049999999999999,0,0.0
movement_3_1_6.csv,2000,0,0.0,114,5.7,1023,51.15
movement_3_1_7.csv,2000,0,0.0,535,26.75,0,0.0
movement_3_1_8.csv,2000,0,0.0,265,13.25,0,0.0
movement_3_1_9.csv,2000,0,0.0,0,0.0,1008,50.4
movement_3_1_10.csv,2000,0,0.0,117,5.8500000000000005,0,0.0
movement_3_1_11.csv,2000,0,0.0,246,12.3,0,0.0
movement_3_1_12.csv,2000,0,0.0,255,12.75,0,0.0
movement_3_1_13.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_14.csv,2000,0,0.0,49,2.45,0,0.0
movement_3_1_15.csv,2000,0,0.0,61,3.05,1022,51.1
movement_3_1_16.csv,2000,0,0.0,239,11.95,0,0.0
movement_3_1_17.csv,2000,0,0.0,231,11.55,0,0.0
movement_3_1_18.csv,2000,0,0.0,124,6.2,0,0.0
movement_3_1_19.csv,2000,0,0.0,0,0.0,2000,100.0
movement_3_1_20.csv,2000,0,0.0,237,11.85,0,0.0
movement_3_1_21.csv,2000,0,0.0,4,0.2,0,0.0
movement_3_1_22.csv,2000,0,0.0,233,11.65,0,0.0
movement_3_1_23.csv,2000,0,0.0,262,13.100000000000001,0,0.0
movement_3_1_24.csv,2000,0,0.0,267,13.350000000000001,0,0.0
movement_3_1_25.csv,2000,0,0.0,281,14.05,0,0.0
movement_3_1_26.csv,2000,0,0.0,237,11.85,0,0.0
movement_3_1_27.csv,2000,0,0.0,227,11.35,0,0.0
movement_3_1_28.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_29.csv,2000,0,0.0,244,12.2,0,0.0
movement_3_1_30.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_31.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_32.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_33.csv,2000,0,0.0,261,13.05,0,0.0
movement_3_1_34.csv,2000,0,0.0,244,12.2,0,0.0
movement_3_1_35.csv,2000,0,0.0,252,12.6,0,0.0
movement_3_1_36.csv,2000,0,0.0,251,12.55,1000,50.0
movement_3_1_37.csv,2000,0,0.0,251,12.55,0,0.0
movement_3_1_38.csv,2000,0,0.0,122,6.1,0,0.0
movement_3_1_39.csv,2000,0,0.0,230,11.5,0,0.0
movement_3_1_40.csv,2000,0,0.0,242,12.1,0,0.0
movement_3_1_41.csv,2000,0,0.0,234,11.700000000000001,0,0.0
movement_3_1_42.csv,2000,0,0.0,248,12.4,0,0.0
movement_3_1_43.csv,2000,0,0.0,230,11.5,0,0.0
movement_3_1_44.csv,2000,0,0.0,22,1.0999999999999999,0,0.0
movement_3_1_45.csv,2000,0,0.0,227,11.35,0,0.0
movement_3_1_46.csv,2000,0,0.0,112,5.6000000000000005,0,0.0
movement_3_1_47.csv,2000,0,0.0,240,12.0,0,0.0
movement_3_1_48.csv,2000,0,0.0,470,23.5,0,0.0
movement_3_1_49.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_50.csv,2000,0,0.0,250,12.5,0,0.0
movement_3_1_51.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_52.csv,2000,0,0.0,232,11.600000000000001,1021,51.05
movement_3_1_53.csv,2000,0,0.0,262,13.100000000000001,0,0.0
movement_3_1_54.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_55.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_56.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_57.csv,2000,0,0.0,259,12.950000000000001,0,0.0
movement_3_1_58.csv,2000,0,0.0,0,0.0,1018,50.9
movement_3_1_59.csv,2000,0,0.0,233,11.65,0,0.0
movement_3_1_60.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_61.csv,2000,0,0.0,69,3.45,0,0.0
movement_3_1_62.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_63.csv,2000,0,0.0,247,12.35,0,0.0
movement_3_1_64.csv,2000,0,0.0,240,12.0,0,0.0
movement_3_1_65.csv,2000,0,0.0,4,0.2,0,0.0
movement_3_1_66.csv,2000,0,0.0,242,12.1,0,0.0
movement_3_1_67.csv,2000,0,0.0,506,25.3,0,0.0
movement_3_1_68.csv,2000,0,0.0,11,0.5499999999999999,0,0.0
movement_3_1_69.csv,2000,0,0.0,233,11.65,0,0.0
movement_3_1_70.csv,2000,0,0.0,129,6.45,0,0.0
movement_3_1_71.csv,2000,0,0.0,242,12.1,0,0.0
movement_3_1_72.csv,2000,0,0.0,0,0.0,989,49.45
movement_3_1_73.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_74.csv,2000,0,0.0,236,11.799999999999999,0,0.0
movement_3_1_75.csv,2000,0,0.0,0,0.0,2000,100.0
movement_3_1_76.csv,2000,0,0.0,242,12.1,0,0.0
movement_3_1_77.csv,2000,0,0.0,0,0.0,954,47.699999999999996
movement_3_1_78.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_79.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_80.csv,2000,0,0.0,66,3.3000000000000003,2000,100.0
movement_3_1_81.csv,2000,0,0.0,257,12.85,0,0.0
movement_3_1_82.csv,2000,0,0.0,137,6.8500000000000005,0,0.0
movement_3_1_83.csv,2000,0,0.0,522,26.1,0,0.0
movement_3_1_84.csv,2000,0,0.0,259,12.950000000000001,0,0.0
movement_3_1_85.csv,2000,0,0.0,120,6.0,0,0.0
movement_3_1_86.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_87.csv,2000,0,0.0,249,12.45,1015,50.74999999999999
movement_3_1_88.csv,2000,0,0.0,118,5.8999999999999995,0,0.0
movement_3_1_89.csv,2000,0,0.0,123,6.15,0,0.0
movement_3_1_90.csv,2000,0,0.0,490,24.5,0,0.0
movement_3_1_91.csv,2000,0,0.0,0,0.0,1027,51.349999999999994
movement_3_1_92.csv,2000,0,0.0,266,13.3,0,0.0
movement_3_1_93.csv,2000,0,0.0,0,0.0,0,0.0
movement_3_1_94.csv,2000,0,0.0,243,12.15,1000,50.0
movement_3_1_95.csv,2000,0,0.0,229,11.450000000000001,0,0.0
movement_3_1_96.csv,2000,0,0.0,122,6.1,0,0.0
movement_3_1_97.csv,2000,0,0.0,280,14.000000000000002,0,0.0
movement_3_1_98.csv,2000,0,0.0,242,12.1,0,0.0
movement_3_1_99.csv,2000,0,0.0,0,0.0,0,0.0
